"id","contact_country","sub_category","sub_category_title","acronym","name","main_category","main_category_title","identification_code","members_fte","status"
"1ff30453005b456bbf2a7da653174d3e",,31,"Non-governmental organisations, platforms and networks and similar","PIAC","Public Interest Advocacy Centre",3,"III - Non-governmental organisations","436132210056-01",0.25,"inactive"
"1ff0749ba0e248e397b57e8a6eaea01b",,31,"Non-governmental organisations, platforms and networks and similar","smartfactory","Technologie-Initiative SmartFactory KL e.V.",3,"III - Non-governmental organisations","569562822621-27",0.25,"active"
"1ff0146411d94b7f8592841a99d1ee1b",,41,"Think tanks and research institutions","ROAMER","ROAMER [A roadmap for mental health research in Europe] project",4,"IV - Think tanks, research and academic institutions","084303713886-37",15,"active"
"1fe9a08b454e4382b9e093a590235fb3",,11,"Professional consultancies","Aero Studio","Aero Studio d.o.o.",1,"I - Professional consultancies/law firms/self-employed consultants","29014878825-12",,"inactive"
"1fe0cd57cd8148828ca21f25923a205a",,31,"Non-governmental organisations, platforms and networks and similar","MNG","Mocidade Nacionalista Galega",3,"III - Non-governmental organisations","714985915026-83",0.5,"inactive"
"1fde0227e616419eac026bf6d4b3077e",,63,"Regional structures",,"Representation of the South Moravian Region to the European Union",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","3717649347-10",1,"inactive"
"1fdb79897d4d472faa9fa3a8a3789f22",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","TU","Taalunie",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","810269121230-71",1,"active"
"1fdb6ee779674d6f8cb65b4e02e86a9d",,11,"Professional consultancies",,"GAMAN & Asociatii",1,"I - Professional consultancies/law firms/self-employed consultants","180766410106-13",,"inactive"
"1fd70cd75c3a43d1b4a8d8a4d41505bc",,11,"Professional consultancies",,"GLOBAL WARNING",1,"I - Professional consultancies/law firms/self-employed consultants","069255111416-30",,"inactive"
"1fd6340ac81c4eb09a53a86dc1a2b6cb",,31,"Non-governmental organisations, platforms and networks and similar","TJN","Tax Justice Network",3,"III - Non-governmental organisations","25088878866-51",,"inactive"
"1fcf9c52f0644453b120f6d618b2c9d8",,31,"Non-governmental organisations, platforms and networks and similar","MEER","M.E.E.R. e.V.",3,"III - Non-governmental organisations","68508086075-82",0.5,"active"
"1fc9c83b51aa4d8b8c6ee3ea4f92b3e1",,31,"Non-governmental organisations, platforms and networks and similar","Kogider","KOGİDER - Kobi Girişimci İş Dünyası Derneği",3,"III - Non-governmental organisations","318045011614-94",,"inactive"
"1fbfe73aa66f4fc591fe6f0bbac44bd2",,31,"Non-governmental organisations, platforms and networks and similar","EJTN","European Judicial Training Network",3,"III - Non-governmental organisations","866707814603-68",0.75,"active"
"1fbe5b5f04414e1fabe9d29cb80f75ee",,31,"Non-governmental organisations, platforms and networks and similar","CPAC","Col·legi Professional de l'Audiovisual de Catalunya",3,"III - Non-governmental organisations","40008443911-07",1.5,"active"
"1faf8b2cb1b04842b1b164b104eecff1",,21,"Companies & groups",,"Campine",2,"II - In-house lobbyists and trade/professional associations","677134523313-17",154.75,"active"
"1fab0715ff7644079f2e20365e5e3c14",,21,"Companies & groups",,"Novareckon",2,"II - In-house lobbyists and trade/professional associations","961494712913-32",7,"inactive"
"1f9baacdd4b64dd69bbbe565b9346b88",,31,"Non-governmental organisations, platforms and networks and similar",,"World Youth Alliance Europe",3,"III - Non-governmental organisations","14186664026-68",3.75,"inactive"
"1f96d3ffbfc645db9d13a6b7b766d981",,41,"Think tanks and research institutions","SIIM","Studies on Intermediality and Intercultural Mediation",4,"IV - Think tanks, research and academic institutions","806908912084-02",30,"active"
"1f9470a99ca6480da5f5a9b04cbff789",,25,"Trade and business organisations","EWRIS","European Federation of Steel Wire Rope Industries",2,"II - In-house lobbyists and trade/professional associations","989840920769-64",1,"active"
"1f8bfe665ed445d7959a1317f6d7d542",,31,"Non-governmental organisations, platforms and networks and similar","JSCT","Jordan Society for the Conservation of Turtles & Tortoises",3,"III - Non-governmental organisations","265784522974-28",25,"inactive"
"1f8167657f644c20a3d6673883c8ffcd",,25,"Trade and business organisations","UPI","UNION DE PETROLEROS INDEPENDIENTES",2,"II - In-house lobbyists and trade/professional associations","865990316193-16",1.75,"active"
"1f80d6470e4e4f77998ef378623246e3",,66,"Other public or mixed entities, created by law whose purpose is to act in the public interest","PA, S.A","PORTOS DOS AÇORES, S.A.",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","093711917796-25",0.5,"active"
"1f7f5dd6a0c54120bebbf92a21c4566b",,13,"Self-employed consultants","zgl","Zack Gilpin Lobby",1,"I - Professional consultancies/law firms/self-employed consultants","593818613793-68",,"inactive"
"1f7a077c98f44f818cae535099cdde39",,21,"Companies & groups","RESCOLL","RESCOLL",2,"II - In-house lobbyists and trade/professional associations","997777020993-88",0.25,"active"
"1f715a13a8c64cfe96aea1e73049224d",,25,"Trade and business organisations","NASSCOM","National Association of Software and Services Companies",2,"II - In-house lobbyists and trade/professional associations","255886420598-33",0.25,"active"
"1f6d6fc3671f495cb07954497cba610d",,65,"Transnational associations and networks of public regional or other sub-national authorities","ICIRCM","Istituto Culturale Internazionale Real Casa di Macedonia",6,"VI - Organisations representing local, regional and municipal authorities, other public or mixed entities, etc.","637652318099-23",0.25,"inactive"
"1f6d18e5a9024ed7ab1b53a2b457fe85",,41,"Think tanks and research institutions",,"CERCLE CONDORCET PICARDIE",4,"IV - Think tanks, research and academic institutions","63600733141-35",,"inactive"
"1f63cecb95814b3fbd4b22308567fcc6",,41,"Think tanks and research institutions","IISD-Europe","International Institute for Sustainable Development - Europe",4,"IV - Think tanks, research and academic institutions","370844411306-85",0.5,"inactive"
"1f618802e7cf448fa627498beb05fe10",,31,"Non-governmental organisations, platforms and networks and similar",,"The Green Alliance Trust",3,"III - Non-governmental organisations","767904016652-77",1.25,"active"
"1f5f52f9dd3744f1a0cc3bc169bbc979",,22,"Trade, business & professional associations","SLOCPA","GIZ fitifarmacije",2,"II - In-house lobbyists and trade/professional associations","252451615140-81",,"inactive"
"1f5a92e176814a07bf36dad049b78c48",,25,"Trade and business organisations","FA","The Danish Employers’ Association for the Financial Sector (FA)",2,"II - In-house lobbyists and trade/professional associations","34774732119-86",1.5,"active"
"1f59356f692e48c8a6e99b25406415d9",120,22,"Trade, business & professional associations","LZS","Latvijas Zivrūpnieku savienība",2,"II - In-house lobbyists and trade/professional associations","577718012674-19",,"inactive"
"1f50dd99fbb2430db5b0681295714916",,24,"Other similar organisations","ΕΕΒΕΠ","Ένωση Ελλήνων Βιβλιοθηκονόμων & Επιστημόνων Πληροφόρησης",2,"II - In-house lobbyists and trade/professional associations","252639413222-67",,"inactive"
"1f507eefe4204357bf0a2b2a33636231",,25,"Trade and business organisations","TUSKON","Confederation of Businessmen and Industrialists of Turkiye",2,"II - In-house lobbyists and trade/professional associations","05241797002-90",3,"active"
"1f4e7dcd4d454d19ba1fcc9a315dfbf5",,31,"Non-governmental organisations, platforms and networks and similar","SAg","Scottish Agronomy Ltd",3,"III - Non-governmental organisations","928859415064-15",,"inactive"
"1f42b80eaa434d0698b863c686d665ae",,12,"Law firms",,"Reed Smith LLP",1,"I - Professional consultancies/law firms/self-employed consultants","99160973770-55",,"inactive"
"1f3e26a8cdf44a2f95db7c1c806883f2",,31,"Non-governmental organisations, platforms and networks and similar","EHTEL","European Health Telematics Association",3,"III - Non-governmental organisations","615038313868-42",2.75,"active"
"1f384cb5ca6d4db5a84b9607b105dd07",,31,"Non-governmental organisations, platforms and networks and similar",,"INVERS Versicherungsvermittlungsgesellschaft mbH",3,"III - Non-governmental organisations","05144391681-30",,"inactive"
"1f34affca26441c6ac06b3ef900a1c59",,26,"Trade unions and professional associations","CEETTAR","Confédération Européenne des Entrepreneurs de Travaux Techniques Agricoles, Ruraux et Forestiers/ European Organisation of Agricultural, Rural and Forestry Contractors / Europäischer Zentralverband der Lohnunternehmer",2,"II - In-house lobbyists and trade/professional associations","15086733813-03",1.25,"active"
"1f2ec45ed29d4c2592350632003fa89b",,41,"Think tanks and research institutions","Irstea","Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture",4,"IV - Think tanks, research and academic institutions","769632123159-77",5.5,"active"
"1f2a22c9a54444e7b035fbf312577ebc",,21,"Companies & groups",,"Skype Communications Sarl",2,"II - In-house lobbyists and trade/professional associations","81024676709-48",,"inactive"
"1f251dc0f3834d0cb85235e4d1d20079",,31,"Non-governmental organisations, platforms and networks and similar","NEZS","North of England Zoological Society",3,"III - Non-governmental organisations","652624111117-19",0.25,"active"
"1f22fac6ece54fe49ae25f3656789a69",,31,"Non-governmental organisations, platforms and networks and similar","BFBi","Brewing, Food & Beverage Industry Suppliers' Association",3,"III - Non-governmental organisations","85093127702-56",,"inactive"
"1f1f7541e77447d39cb8c160ed6b3d7d",,41,"Think tanks and research institutions","VERNUNFTKRAFT.","VERNUNFTKRAFT. - Bundesinitiative für vernünftige Energiepolitik",4,"IV - Think tanks, research and academic institutions","428755912836-20",3.75,"active"
"1f13e409e93b46ed974a8427e8cf3741",,31,"Non-governmental organisations, platforms and networks and similar","G.A.D.IT.","Guardie Ambientali D'Italia Torino",3,"III - Non-governmental organisations","459405323165-67",25,"inactive"
"1f0db0a2d11e49bdac64d16afe693c21",,25,"Trade and business organisations","EPIC","European Photonics Industry Consortium",2,"II - In-house lobbyists and trade/professional associations","04635146585-36",2,"active"
"1f0384f8d24140b38e5c32c5ef449874",,11,"Professional consultancies","EEVS","EEVS Insight Ltd",1,"I - Professional consultancies/law firms/self-employed consultants","46272848801-47",0.25,"inactive"
"1f00a530121c4c86950554fa85410328",,25,"Trade and business organisations","CGCOF","Consejo General de Colegios Oficiales de Farmacéuticos de España",2,"II - In-house lobbyists and trade/professional associations","86233805607-24",1.5,"active"
"1efc02832e6d43a4ad46798ead622d23",,25,"Trade and business organisations",,"European Sign Federation",2,"II - In-house lobbyists and trade/professional associations","063377615456-10",0.25,"active"
"1ef5580cb66c4a6e864144c51ac3e3f3",,42,"Academic institutions","IMC","Academy of Intellectual Property, Marketing and Competition Law",4,"IV - Think tanks, research and academic institutions","193066712447-09",,"inactive"
"1ef2556be71245788e952b63faf9ad60",,11,"Professional consultancies",,"PAYA LEBAR",1,"I - Professional consultancies/law firms/self-employed consultants","846370821719-20",1.25,"active"
"1eefeb1359bf4da9a8546e604577d656",,31,"Non-governmental organisations, platforms and networks and similar","BoSti","Bodensee-Stiftung",3,"III - Non-governmental organisations","368272115503-48",7.75,"active"
"1eeeabad7d6f40aaa144c87a72e2b4f9",,31,"Non-governmental organisations, platforms and networks and similar","LRF Forest","Federation of Swedish Family Forest Owners",3,"III - Non-governmental organisations","878186914678-56",0.25,"active"
"1eec7f59314d4b21843b7b9429ac14eb",,21,"Companies & groups","DECATHLON PORTUGAL","SPDAD Unip Lda",2,"II - In-house lobbyists and trade/professional associations","60083368527-58",,"inactive"
"1eea71ba321c43958b7a8dd685e1abff",,21,"Companies & groups","SABMiller","SABMiller Europe AG",2,"II - In-house lobbyists and trade/professional associations","701994315052-90",1,"active"
"1ee239d5b05f4fb6b3130e4020fe56c0",,25,"Trade and business organisations","NVDB","Nederlandse Vereniging van Duurzame Biobrandstoffen",2,"II - In-house lobbyists and trade/professional associations","561036121707-04",1,"active"
"1ee1bb49b33c46ca9a0f60ef4e4803b3",,31,"Non-governmental organisations, platforms and networks and similar",,"Stowarzyszenie IN PLUS w Krakowie",3,"III - Non-governmental organisations","026322321613-36",0.75,"inactive"
"1ee18922f3564a0aa03b74db05f60710",,21,"Companies & groups",,"Scavi Mec srl",2,"II - In-house lobbyists and trade/professional associations","952198123180-83",0.25,"active"
"1ed6f72fd232439bb1bc74a779143f2e",,25,"Trade and business organisations",,"Li Service",2,"II - In-house lobbyists and trade/professional associations","849925514506-35",2.5,"active"
